,id,text,label,subtask_b,subtask_c
421,86166,gun control leftist rather child responsible parent locked front door didnt let get involved neighbors shir could grab couldnt leavem shes lucky didnt find first,0,,
422,40450,someone please show front center tonight unless get declass today maga url,0,,
423,61533,ajsjjsjdkkdjdk want much hed literally tell die obey,1,TIN,GRP
424,31469,sorry hear loss friend,0,,
425,53663,characterizations famous people funny black cue race baiters,0,,
426,40857,hes dead necrophiliac well good knowyou must suck chess never mind dimensional chessyou cant even think one move ahead let alone manychange twitter handle dumbaf even ish,1,TIN,IND
427,48969,funny conservatives didnt like one theres defected sure didnt mind liberal defected wheres integrity,0,,
428,23228,get testy decide youre paid shill lot end hanging around qanon youll get used,1,TIN,GRP
429,98137,could anyone want vote democrat wants open borders gun control,0,,
430,85415,full blown temper tantrum manafort,0,,
431,78473,trump sick man toxic mean spirited,1,TIN,IND
432,30890,voters know right side gun issue gun control gun rights answer may help determine whether nrafinanced rep comstock wins reelection url,1,TIN,GRP
433,92935,oshaeterry thuglife criminal behaved ordinary disposable criminal maga maga magarallyrules texaspolice,1,TIN,IND
434,58208,didnt watch dont care maga,0,,
435,86626,full bunk,1,TIN,IND
436,86331,wait conservatives crying needing safe spaces sudden liberal elite college,0,,
437,18702,hell boycott mcenroethis much,1,TIN,IND
438,87470,respect constitution need driven office votedemsout votered therainmakers qanon maga wwgwga url,0,,
439,27045,antiantifa balls,1,UNT,
440,14408,believe correct chico wise chihuahua,0,,
441,78567,going hardcore bitch,1,TIN,IND
442,41887,hope right,0,,
443,74595,,0,,
444,26033,selfserving dont stand reject mrs mays facto remain surrender begone insurgent hashtag,0,,
445,80107,used signifing monkey heart played wife like hell,1,TIN,IND
446,76439,yeah think saying addiction life long battle regardless relapsed josh keep demons bay every day,0,,
447,50971,words speaking behalf cant sit idly people make ass feel like people better,0,,
448,84294,think one mad didnt like called trying make bully,1,TIN,IND
449,62487,cute,0,,
450,53037,disgusting rangers fan disgusting support breaking union proudtobebritish,1,TIN,IND
451,81018,almost years ago something changed gun control discussed nra nra went backing gun control americas powerful lobby group url,0,,
452,10605,hopefully voters realise could ended shitshow well midterms,1,TIN,GRP
453,54335,booom mac telling pay public sector properly theres magic money tree disaster means nhs crisis competing sectors url,0,,
454,81644,absolutely right smdh,0,,
455,62586,thought said numbers someone lied,0,,
456,70286,pitiful reason economy soaring office president trump get rid pen phone regulations legacy shattered knows speeches democrats message vote republican november,0,,
457,85157,never thateverything color public safety concern would gun control assault rifles,0,,
458,54395,rich followeri fans follow first hardly ever tweetedso get honors,0,,
459,88302,fund raising dinner partys oligarchs stories ripping old soviet union pieces personal gain light bulb moment many brexit lucrative endeavor,0,,
460,14590,antifa types might even show sort like minig donybrooke,0,,
461,93419,charts overall fuck cardi got ways catch niki,1,UNT,
462,93280,think missed replies conference call anti jihadi muslim vets know would disagree gun control seems odd,1,TIN,IND
463,97831,look racist white liberals freaking said tom arnold white privileged,1,TIN,GRP
464,82366,hubby rushed shakes fist flick pic thru evening feed way still boss,1,TIN,IND
465,13936,reinforce fact much gutter,0,,
466,70315,omg really frankoz liberals ruins everything defundpbs,1,TIN,GRP
467,17909,lies top lies antifa democrats way,0,,
468,68350,cant lump small liberal conservatives far right nutbags,0,,
469,83457,wow never thought see left actually admitting want shut free speech unless least admitting facist create facist groupsantifa kkk,1,TIN,GRP
470,14877,rip lmao knows thats trying hard expose shits since cant never relate anyway,1,TIN,IND
471,63762,bullshit,1,UNT,
472,34479,noncitizens looking free ride backs american taxpayer liberals looking votes like pyramid need bring new people bottom support top,0,,
473,25407,bono gone dark side globalism,0,,
474,78739,feel pretty fucked cuz started fine,1,UNT,
475,19932,whats ten commandments,0,,
476,67666,definitely better previous administration still believe sane people vote head wallet many closet republicans chips voteredtosaveamerica ignore msm kag maga url,0,,
477,67747,excellent idea intelligent relentless,0,,
478,33095,awful,1,TIN,OTH
479,50390,dont know anything kkk although believe democrats fund like always think dems main terror group days antifa,1,TIN,GRP
480,59395,liberal leona alleslevs decision cross floor amp join conservatives would seem betrayal supporters consult voted seemingly legal imagine dougford decided cross floor amp become liberal premier,0,,
481,88168,modern conservatives arent bright lot founding fathers slaveowners wanted end slavery principles far nuanced granular modern conservative principles shallow principles cannot withstand test time,0,,
482,38444,absolutely useless everyone knows except media,1,TIN,IND
483,74736,ohio make sure get jim renacci elected senate america lets maga together url url,0,,
484,77647,anyone care dirtbag says,1,TIN,IND
485,30426,snowballs chance hell dimwit dem start taking losing like manerrlike auhm whatever identify today maga tired winning see november redwaverising cant stop scotuskavenaugh,1,TIN,IND
486,16113,youre asking liberals use reason logic look people suffering collective psychosis almost yrs get crazier hour educated elite batsht crazy sheepfoot soldiers likely certifiable beyond help url,0,,
487,67932,guess knows much like watching figure great night brett,0,,
488,17278,hope serves beacon liberals feel waythere must themi hope theres themthere must morals conscience,0,,
489,63382,hope voters wont forget shambles made lack leadership left doldrums betrayed voted leave rest brexitbritain,0,,
490,38806,hopefully obesity catches,1,TIN,IND
491,77228,think one higher portion sidewalk,0,,
492,18714,thats conservatives afraid weed think make love black people,0,,
493,37482,shhhh proud,0,,
494,73203,couldnt care less either one,0,,
495,66497,stoned wheat crackers hell put stoned wheat crackers,1,UNT,
496,18028,remember tcot ccot maga kag qanon walkaway wwgwga kavanaugh url,0,,
497,95987,fordnation onpoli conservatives conservative onpc doesnt mean great power comes great responsibility invoking art overriding judicial processes youre overriding democracy url,1,UNT,
498,65587,common sense gun control would indicate looney leftists possession firearms safety,0,,
499,82711,hadnt really thought since really worship aesir though lots people like use vanir arguments examples modern liberals saying race mixing instance theologically dont recognize much different tribes though,0,,
500,36795,thank fortitude perseverance please give mcconnell kick butt conservatives,1,TIN,IND
501,93396,six yearold tweet account dont control referencing previous time slot refers bloombergs call gun control mine michael bloomberg,0,,
502,88956,exactly anna full,0,,
503,63418,energized idiot cant believe surfaced,0,,
504,87311,get another disgrace,0,,
505,21223,yessssshhhhh else call shitgull ryme,1,TIN,IND
506,81763,want make clear dont think gun control answer people looking far gun violence concerned find people focus mental health bullying schools want address root problem,0,,
507,56361,shes active instagram lately dropping album sometime year,0,,
508,98780,makes realize good words bad crowd keeps toned,0,,
509,25469,shes one kooky liberals,1,TIN,IND
510,74815,like didnt get fired espn,1,TIN,IND
511,48283,dont understand racist tho,0,,
512,20855,real problem,0,,
513,67895,students traumatised live shooter drills distracted fear killed school already best send kid one schools might get action gun control hypocrite,1,TIN,IND
514,99912,poor sad liberals hope,1,TIN,GRP
515,69106,got common sense followers,1,TIN,GRP
516,47490,cbs sez ceo leslie moonves ass several allegations chasing ass coo joseph iannello interim ceo somebody accuses thing shit never ends ooops,1,TIN,IND
517,53550,sorry much get article read url,0,,
518,36268,youre absolutely insane think hearing supreme court judge appropriate place mourning father talk gun control doesnt enact lawshe upholds demanded state senator shake hand,0,,
519,97751,attention publicizing antifa target list comprised trump supporters names high profile names many random everyday trump supporters twitter suspended account check lists,0,,
520,77519,even devil make every single one priests rape children pope refuse condemn didnt remove leadership rapist brought,1,TIN,OTH
521,79254,like tweets maybe focused consolidating sending fewer miss many leave open new liberal fascist movement antifa,0,,
522,20232,didnt tweet lol needa get twitter shit,1,TIN,IND
523,85623,hates,0,,
524,81520,hypocrisy nevertrump movement exposed hate trump thumbs vile policies anti abortion scotus pick liberals claim allies boggles mind,0,,
525,73901,yes,0,,
526,11692,say less ready whenever,0,,
527,47007,dong,0,,
528,32990,screwed trump owns scotus exact wrath upon enemies midterms,1,TIN,IND
529,25217,one cares gold digging possibly illegal recordings,0,,
530,82335,mean didnt see antifa,0,,
531,64626,haul fat ass harms way druggie,1,TIN,IND
532,55335,believing women,0,,
533,59463,yup hahaha cute,0,,
534,43688,knows youll deny fair exchange based recent past interactions conservatives speaks poor ratings,0,,
